Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2004-10-04;1.55377;0.68865;136.36;1.2288;9.047;8.2965;1.56255;2.0725;1
2004-10-05;1.55365;0.69075;136.86;1.2313;9.0412;8.2708;1.5529;2.0746;1
2004-10-06;1.55365;0.69051;136.8;1.2288;9.0277;8.2664;1.54678;2.0783;1
2004-10-07;1.55335;0.68925;136.65;1.2285;9.0426;8.2791;1.5489;2.0765;1
2004-10-08;1.55215;0.69135;135.9;1.2409;9.0677;8.2919;1.5529;2.0869;1
2004-10-11;1.54945;0.68872;135.43;1.2389;9.0497;8.2285;1.55499;2.0823;1
2004-10-12;1.5477;0.68794;135.22;1.2328;9.0644;8.2253;1.5474;2.0779;1
2004-10-13;1.5453;0.6882;135.52;1.2348;9.0531;8.1989;1.55082;2.0799;1
2004-10-14;1.5421;0.6893;135.85;1.2388;9.0919;8.19;1.55693;2.0851;1
2004-10-15;1.5385;0.6913;136.29;1.2469;9.1019;8.2077;1.56265;2.0932;1
2004-10-18;1.5385;0.69475;136.49;1.2494;9.0768;8.2225;1.57075;2.0969;1
2004-10-19;1.53841;0.69379;135.61;1.2513;9.0795;8.2539;1.57513;2.0952;1
2004-10-20;1.53725;0.6925;136.28;1.259;9.0603;8.2292;1.5679;2.1066;1
2004-10-21;1.5362;0.69034;135.57;1.2616;9.0843;8.236;1.56878;2.1106;1
2004-10-22;1.53555;0.6939;136.02;1.2683;9.0987;8.2099;1.5648;2.1135;1
2004-10-25;1.53235;0.69559;136.72;1.2807;9.0707;8.2342;1.56405;2.1298;1
2004-10-26;1.53355;0.6959;136.26;1.2769;9.0231;8.1897;1.5638;2.1241;1
2004-10-27;1.53395;0.69551;135.32;1.2713;9.0256;8.1844;1.55817;2.115;1
2004-10-28;1.52962;0.69649;135.46;1.2746;9.0411;8.1591;1.559;2.1194;1
2004-10-29;1.5284;0.6967;135.38;1.2798;9.0537;8.1459;1.5584;2.128;1
2004-11-01;1.53254;0.69525;135.74;1.2752;9.0509;8.1615;1.5588;2.1268;1
2004-11-02;1.53245;0.69215;135.13;1.2744;9.065;8.1835;1.56225;2.1239;1
2004-11-03;1.53025;0.69334;136.2;1.2821;9.0657;8.1679;1.5497;2.1357;1
2004-11-04;1.52865;0.69795;136.49;1.2872;9.0903;8.1673;1.55332;2.1313;1
2004-11-05;1.5264;0.69877;136.86;1.2964;9.0864;8.1815;1.55235;2.1462;1
2004-11-08;1.5258;0.69587;136.27;1.292;9.092;8.2324;1.5434;2.1316;1
2004-11-09;1.52625;0.69445;136.3;1.29;9.098;8.2254;1.54731;2.1335;1
2004-11-10;1.52305;0.6981;138.09;1.2889;9.0571;8.1613;1.5388;2.1368;1
2004-11-11;1.51968;0.70065;137.6;1.2907;9.0034;8.1397;1.5435;2.1378;1
2004-11-12;1.52055;0.69884;136.96;1.2974;8.9634;8.1101;1.54725;2.1451;1
2004-11-15;1.5267;0.70105;136.32;1.295;8.9563;8.1061;1.55385;2.1381;1
2004-11-16;1.5238;0.69926;136.49;1.2957;8.9574;8.1035;1.54865;2.1382;1
2004-11-17;1.51545;0.70086;135.61;1.3032;8.9803;8.12;1.5569;2.1449;1
2004-11-18;1.51785;0.70052;135.02;1.296;8.9756;8.1278;1.56235;2.1424;1
2004-11-19;1.5128;0.70131;134.27;1.3023;8.9644;8.1494;1.5553;2.1443;1
2004-11-22;1.51677;0.7014;134.6;1.3049;8.9672;8.1541;1.54606;2.1463;1
2004-11-23;1.51585;0.70033;135.21;1.3087;8.962;8.1546;1.5512;2.1501;1
2004-11-24;1.5103;0.70084;135.54;1.3187;8.936;8.155;1.55485;2.1645;1
2004-11-25;1.5114;0.70085;135.95;1.3269;8.9242;8.1135;1.56228;2.176;1
2004-11-26;1.51439;0.70198;136.38;1.3297;8.9226;8.1127;1.56566;2.1754;1
2004-11-29;1.51645;0.70133;136.59;1.3282;8.9058;8.1123;1.57315;2.1737;1
2004-11-30;1.5153;0.69539;136.84;1.3279;8.9319;8.1537;1.5768;2.1743;1
2004-12-01;1.52165;0.68987;136.9;1.3346;8.9755;8.178;1.57952;2.1771;1
2004-12-02;1.52805;0.6895;136.96;1.327;8.9851;8.1949;1.5852;2.1755;1
2004-12-03;1.52163;0.6922;137.36;1.3454;8.8895;8.1567;1.602;2.1971;1
2004-12-06;1.52975;0.69149;138.34;1.3409;8.8975;8.1436;1.6076;2.1974;1
2004-12-07;1.53189;0.68985;138.17;1.3419;8.9194;8.1886;1.6217;2.1976;1
2004-12-08;1.53255;0.68938;138.67;1.3337;8.9822;8.2149;1.62;2.1947;1
2004-12-09;1.53115;0.69131;139.31;1.3311;8.9831;8.2538;1.6276;2.1927;1
2004-12-10;1.5347;0.69073;139.12;1.3226;8.9719;8.2047;1.62121;2.1879;1
2004-12-13;1.53605;0.69145;139.55;1.3312;8.9494;8.209;1.63335;2.1923;1
2004-12-14;1.53528;0.68985;140.34;1.3296;8.9718;8.2264;1.6438;2.1939;1
2004-12-15;1.53001;0.68968;139.62;1.3392;8.966;8.2038;1.64015;2.1953;1
2004-12-16;1.53445;0.68535;138.75;1.3244;8.9948;8.2057;1.63505;2.1827;1
2004-12-17;1.53966;0.68532;138.64;1.3307;8.9728;8.2157;1.635;2.1893;1
2004-12-20;1.53971;0.68814;139.48;1.3396;8.9478;8.2618;1.64453;2.1983;1
2004-12-21;1.5427;0.69356;139.54;1.3372;8.9914;8.269;1.6448;2.1951;1
2004-12-22;1.5438;0.69845;139.54;1.339;9.024;8.2862;1.66197;2.1957;1
2004-12-23;1.5454;0.7025;139.99;1.3515;9.0255;8.2779;1.6655;2.2151;1
2004-12-24;1.54645;0.70343;140.27;1.3531;9.0347;8.281;1.6636;2.2194;1
2004-12-27;1.5462;0.7042;140.34;1.3617;9.0089;8.2754;1.65963;2.2305;1
2004-12-28;1.5434;0.70607;140.29;1.3613;8.9798;8.2743;1.6569;2.2268;1
2004-12-29;1.5424;0.70924;141.3;1.3607;9.0027;8.2796;1.6489;2.2296;1
2004-12-30;1.5438;0.70823;140.54;1.3637;9.0213;8.2536;1.64216;2.2333;1
2004-12-31;1.546;0.70657;139.1;1.3554;9.0271;8.2396;1.629;2.2115;1
2005-01-03;1.54586;0.70705;138.39;1.3465;9.0355;8.2388;1.626;2.2082;1
2005-01-04;1.5503;0.7054;138.86;1.3279;9.052;8.2799;1.6257;2.1912;1
2005-01-05;1.5496;0.70445;138.1;1.3262;9.0265;8.2647;1.62534;2.185;1
2005-01-06;1.5476;0.7025;138.32;1.3173;9.0603;8.2648;1.62725;2.174;1
2005-01-07;1.5463;0.69765;136.74;1.3054;9.0418;8.2336;1.60795;2.1511;1
2005-01-10;1.54615;0.69715;136.41;1.3074;9.044;8.2326;1.59945;2.149;1
2005-01-11;1.5512;0.69786;135.42;1.3107;9.036;8.1984;1.59824;2.1485;1
2005-01-12;1.5487;0.7011;135.77;1.3255;9.052;8.1952;1.59316;2.1675;1
2005-01-13;1.54915;0.70245;135.38;1.3224;9.0527;8.1861;1.5898;2.1563;1
2005-01-14;1.5469;0.70095;133.8;1.3112;9.0583;8.1921;1.59725;2.149;1
2005-01-17;1.546;0.70272;133.42;1.3067;9.0573;8.1984;1.59085;2.1343;1
2005-01-18;1.54378;0.69758;133.13;1.302;9.0367;8.1622;1.59181;2.1301;1
2005-01-19;1.5431;0.69525;133.6;1.301;9.0218;8.1634;1.59719;2.1251;1
2005-01-20;1.54275;0.6926;134.06;1.2963;9.0553;8.1984;1.6001;2.1239;1
2005-01-21;1.54585;0.69497;133.9;1.3039;9.0608;8.2029;1.5937;2.1301;1
2005-01-24;1.5453;0.69435;134.04;1.306;9.0687;8.2075;1.60023;2.1321;1
2005-01-25;1.54795;0.696;135.05;1.2973;9.0793;8.2186;1.60328;2.1281;1
2005-01-26;1.54795;0.6946;134.74;1.3073;9.0762;8.2631;1.61097;2.1344;1
2005-01-27;1.5445;0.69035;133.98;1.3046;9.0835;8.2555;1.6137;2.127;1
2005-01-28;1.54695;0.69065;134.64;1.3038;9.1079;8.2572;1.61535;2.1323;1
2005-01-31;1.55015;0.69245;135.18;1.3039;9.1101;8.2985;1.61676;2.1351;1
2005-02-01;1.5536;0.69245;135.26;1.3047;9.0891;8.2836;1.613;2.1378;1
2005-02-02;1.5541;0.6908;134.94;1.3027;9.0761;8.2568;1.61293;2.1307;1
2005-02-03;1.5596;0.6894;135.55;1.2975;9.084;8.2916;1.61005;2.1256;1
2005-02-04;1.55865;0.6861;133.94;1.2869;9.0748;8.2917;1.60784;2.1033;1
2005-02-07;1.56195;0.68685;133.73;1.2757;9.0876;8.3667;1.6014;2.0942;1
2005-02-08;1.5593;0.6881;135.05;1.2762;9.0829;8.3878;1.5909;2.1028;1
2005-02-09;1.55805;0.68909;135.24;1.2805;9.0718;8.382;1.5978;2.1092;1
2005-02-10;1.5557;0.68895;136.24;1.2874;9.0978;8.4278;1.59935;2.1269;1
2005-02-11;1.55755;0.6886;136.02;1.2866;9.1015;8.4388;1.59075;2.1227;1
2005-02-14;1.55435;0.6873;136.37;1.2976;9.0775;8.3996;1.5996;2.1271;1
2005-02-15;1.5498;0.68661;136.01;1.3027;9.0731;8.3816;1.6029;2.1331;1
2005-02-16;1.5472;0.6911;137.36;1.3029;9.0838;8.3641;1.61172;2.1388;1
2005-02-17;1.54775;0.6896;137.95;1.3071;9.0935;8.3171;1.60775;2.1438;1
2005-02-18;1.5465;0.6901;138.08;1.3072;9.1107;8.2974;1.6096;2.1425;1
2005-02-21;1.54435;0.68885;137.95;1.3069;9.1086;8.2787;1.6113;2.1403;1
2005-02-22;1.5358;0.6936;137.92;1.3259;9.1031;8.2642;1.6246;2.156;1
2005-02-23;1.53775;0.69245;138.54;1.3216;9.0855;8.2388;1.64571;2.1511;1
2005-02-24;1.543;0.69105;139.07;1.3198;9.0702;8.2506;1.6348;2.1538;1
2005-02-25;1.53885;0.69005;139.35;1.3245;9.0719;8.2511;1.64024;2.1605;1
2005-02-28;1.53845;0.68855;138.38;1.3228;9.0609;8.2257;1.632;2.1452;1
2005-03-01;1.5364;0.68645;137.65;1.3188;9.0581;8.2007;1.63685;2.1397;1
2005-03-02;1.5421;0.68649;137.64;1.3142;9.0701;8.2064;1.62778;2.1355;1
2005-03-03;1.54825;0.6875;138.02;1.311;9.0421;8.2164;1.6305;2.1356;1
2005-03-04;1.54809;0.68857;138.7;1.3237;9.0402;8.2321;1.6302;2.1519;1
2005-03-07;1.55269;0.69015;138.99;1.3214;9.0326;8.1946;1.62438;2.1481;1
2005-03-08;1.55005;0.69177;139.66;1.3344;9.032;8.1887;1.61846;2.1643;1
2005-03-09;1.5518;0.69543;139.2;1.3392;9.0527;8.192;1.61652;2.1697;1
2005-03-10;1.5485;0.6979;139.74;1.3418;9.0733;8.1789;1.61685;2.1741;1
2005-03-11;1.54805;0.6986;139.93;1.3458;9.0703;8.1725;1.6234;2.179;1
2005-03-14;1.5502;0.69855;140.15;1.3369;9.0977;8.1736;1.61385;2.1697;1
2005-03-15;1.55062;0.69555;139.11;1.3307;9.0935;8.1776;1.6063;2.164;1
2005-03-16;1.5462;0.69657;139.74;1.3417;9.0968;8.1627;1.61676;2.1738;1
2005-03-17;1.54745;0.69484;139.83;1.3377;9.0981;8.1372;1.60696;2.172;1
2005-03-18;1.55055;0.69335;139.57;1.3326;9.1266;8.1389;1.6026;2.1655;1
2005-03-21;1.55085;0.69379;138.4;1.3157;9.1303;8.1492;1.59363;2.1439;1
2005-03-22;1.5545;0.6937;138.21;1.3087;9.1327;8.1722;1.582;2.1449;1
2005-03-23;1.55322;0.69474;137.58;1.2986;9.1187;8.1898;1.57827;2.135;1
2005-03-24;1.55475;0.69227;137.57;1.2939;9.122;8.2028;1.57088;2.1274;1
2005-03-25;1.55385;0.69265;137.84;1.2959;9.1247;8.2113;1.5784;2.1302;1
2005-03-28;1.55255;0.69097;138.23;1.2898;9.1112;8.2078;1.57125;2.1289;1
2005-03-29;1.55315;0.68946;138.99;1.2922;9.1303;8.2077;1.56435;2.1357;1
2005-03-30;1.55;0.68756;138.89;1.2915;9.127;8.1793;1.5713;2.1331;1
2005-03-31;1.5511;0.6858;138.9;1.2964;9.1703;8.2172;1.56915;2.1398;1
2005-04-01;1.553;0.68598;138.86;1.2914;9.172;8.2048;1.5677;2.1393;1
2005-04-04;1.55405;0.68505;139.13;1.2847;9.181;8.1941;1.57005;2.1397;1
2005-04-05;1.5508;0.68413;139.2;1.2869;9.1756;8.1638;1.5668;2.1375;1
2005-04-06;1.5519;0.6845;139.87;1.2871;9.1587;8.175;1.573;2.1355;1
2005-04-07;1.55165;0.6876;139.65;1.2857;9.1593;8.1708;1.5721;2.1333;1
2005-04-08;1.54852;0.6859;139.98;1.2932;9.1654;8.1812;1.58902;2.1378;1
2005-04-11;1.54861;0.68603;139.92;1.2972;9.1573;8.1933;1.60005;2.1409;1
2005-04-12;1.5492;0.68291;139.24;1.2922;9.1467;8.1845;1.59901;2.1275;1
2005-04-13;1.5497;0.68172;138.63;1.2915;9.1553;8.2226;1.59925;2.1231;1
2005-04-14;1.55535;0.68094;138.59;1.2812;9.1843;8.234;1.59087;2.1204;1
2005-04-15;1.55069;0.68275;139.28;1.2924;9.17;8.2257;1.61132;2.1405;1
2005-04-18;1.5468;0.68415;139.99;1.3025;9.2008;8.2155;1.62525;2.1525;1
2005-04-19;1.5421;0.681;139.42;1.3064;9.1853;8.1993;1.61577;2.1528;1
2005-04-20;1.5417;0.6818;139.85;1.3087;9.186;8.1696;1.62531;2.154;1
2005-04-21;1.54375;0.6836;139.54;1.3047;9.1831;8.1591;1.61681;2.151;1
2005-04-22;1.543;0.68246;138.49;1.3065;9.1629;8.1594;1.6132;2.1521;1
2005-04-25;1.54385;0.6805;137.44;1.3007;9.1394;8.1452;1.60859;2.141;1
2005-04-26;1.5412;0.6813;137.67;1.2985;9.1469;8.1339;1.6168;2.1389;1
2005-04-27;1.542;0.67851;136.9;1.293;9.1418;8.1333;1.61505;2.1284;1
2005-04-28;1.53825;0.6764;136.84;1.2893;9.1618;8.1368;1.61439;2.1224;1
2005-04-29;1.53847;0.67431;134.84;1.2873;9.1848;8.125;1.61962;2.107;1
2005-05-02;1.54045;0.6789;135.13;1.2864;9.2094;8.1321;1.61316;2.1056;1
2005-05-03;1.54275;0.68017;135.26;1.2873;9.1986;8.1249;1.61156;2.1107;1
2005-05-04;1.54325;0.6804;135.36;1.2948;9.1758;8.1134;1.61275;2.1165;1
2005-05-05;1.5462;0.67959;135.36;1.2958;9.1662;8.1115;1.614;2.1197;1
2005-05-06;1.547;0.67805;134.66;1.2819;9.1729;8.1219;1.59233;2.102;1
2005-05-09;1.54805;0.68175;135.65;1.2842;9.1759;8.113;1.5896;2.1119;1
2005-05-10;1.5467;0.68405;135.95;1.288;9.2093;8.0999;1.5925;2.1191;1
2005-05-11;1.54472;0.68423;135.52;1.2815;9.231;8.0815;1.59935;2.1081;1
2005-05-12;1.5431;0.6807;135.54;1.2696;9.2271;8.0954;1.58808;2.1006;1
2005-05-13;1.54575;0.6825;135.58;1.2633;9.2097;8.1037;1.59826;2.0944;1
2005-05-16;1.54425;0.6878;134.93;1.2642;9.223;8.104;1.60484;2.0918;1
2005-05-17;1.54467;0.68755;135.55;1.2607;9.204;8.0968;1.5947;2.0887;1
2005-05-18;1.5441;0.68905;135.65;1.2679;9.1784;8.1195;1.59695;2.0919;1
2005-05-19;1.54452;0.6884;136.06;1.2644;9.1934;8.1063;1.59165;2.0942;1
2005-05-20;1.54945;0.68744;135.84;1.2559;9.1736;8.1257;1.59025;2.0836;1
2005-05-23;1.54821;0.68723;135.39;1.2578;9.1782;8.1163;1.5829;2.0867;1
2005-05-24;1.54635;0.68865;135.45;1.2585;9.1696;8.0879;1.58475;2.0833;1
2005-05-25;1.5458;0.68803;135.74;1.2601;9.1928;8.0302;1.59325;2.087;1
2005-05-26;1.54674;0.68745;135.07;1.2512;9.2022;7.9949;1.58477;2.0773;1
2005-05-27;1.54825;0.6899;135.82;1.2586;9.1937;7.9862;1.57828;2.0885;1
2005-05-30;1.5452;0.68413;134.72;1.2476;9.1723;7.9745;1.56695;2.0725;1
2005-05-31;1.5358;0.67705;133.57;1.2304;9.1511;7.942;1.5438;2.0504;1
2005-06-01;1.5317;0.67312;132.46;1.218;9.1466;7.8962;1.5205;2.0444;1
2005-06-02;1.53605;0.67575;132.83;1.2267;9.1316;7.9138;1.53177;2.053;1
2005-06-03;1.53245;0.67396;131.74;1.2236;9.1415;7.8993;1.52513;2.0414;1
2005-06-06;1.5316;0.6719;131.1;1.2259;9.1442;7.8643;1.52565;2.0387;1
2005-06-07;1.53015;0.66945;130.98;1.2285;9.1387;7.867;1.5306;2.04;1
2005-06-08;1.53505;0.67097;131.26;1.2234;9.1916;7.9105;1.53045;2.0349;1
2005-06-09;1.53435;0.67168;131.39;1.223;9.1995;7.9014;1.53745;2.0357;1
2005-06-10;1.53795;0.66865;131.68;1.2119;9.2267;7.8434;1.51603;2.0254;1
2005-06-13;1.53845;0.67025;132.67;1.2109;9.2785;7.8764;1.52012;2.0337;1
2005-06-14;1.537;0.66615;131.71;1.2032;9.2855;7.871;1.50707;2.0196;1
2005-06-15;1.5397;0.66474;132.29;1.2115;9.2735;7.8911;1.49795;2.0249;1
2005-06-16;1.53987;0.66435;131.87;1.2108;9.2692;7.8667;1.49643;2.0281;1
2005-06-17;1.5451;0.67101;133.38;1.2286;9.2234;7.8909;1.51045;2.0505;1
2005-06-20;1.54444;0.6662;132.8;1.2154;9.2407;7.8688;1.50175;2.0344;1
2005-06-21;1.54205;0.66591;131.79;1.2183;9.2366;7.8648;1.5003;2.0339;1
2005-06-22;1.54285;0.66577;132.02;1.2129;9.3348;7.8819;1.49716;2.0273;1
2005-06-23;1.54015;0.66328;131.14;1.2039;9.3855;7.9384;1.48373;2.0126;1
2005-06-24;1.5407;0.66275;131.86;1.2092;9.396;7.9556;1.49198;2.025;1
2005-06-27;1.5428;0.6651;132.9;1.2165;9.407;7.9434;1.4962;2.0374;1
2005-06-28;1.54485;0.66425;132.61;1.2054;9.4125;7.9431;1.4851;2.0273;1
2005-06-29;1.5478;0.66815;133.3;1.207;9.4504;7.9075;1.48285;2.0351;1
2005-06-30;1.55135;0.6757;134.28;1.2108;9.455;7.9083;1.48329;2.0408;1
2005-07-01;1.5499;0.6765;133.67;1.1959;9.4741;7.8736;1.48508;2.0252;1
2005-07-04;1.5516;0.67639;132.84;1.1902;9.4656;7.886;1.47645;2.0161;1
2005-07-05;1.5534;0.67816;133.1;1.1912;9.4155;7.9108;1.48132;2.0197;1
2005-07-06;1.5541;0.68033;133.85;1.1933;9.3863;7.9289;1.47641;2.0253;1
2005-07-07;1.55135;0.6849;133.95;1.195;9.4281;7.9047;1.46775;2.0303;1
2005-07-08;1.555;0.68849;134.28;1.1967;9.4438;7.877;1.45883;2.035;1
2005-07-11;1.55405;0.68675;134.97;1.2072;9.4743;7.9015;1.4702;2.0452;1
2005-07-12;1.5559;0.68842;135.63;1.2241;9.424;7.9042;1.47285;2.0637;1
2005-07-13;1.5598;0.68523;135.26;1.2094;9.3543;7.9033;1.46068;2.0453;1
2005-07-14;1.55875;0.6879;135.75;1.2084;9.3954;7.9438;1.46527;2.0421;1
2005-07-15;1.55937;0.68695;134.98;1.2035;9.375;7.9527;1.46926;2.0303;1
2005-07-18;1.56035;0.68933;134.96;1.2052;9.4298;8.0346;1.46631;2.031;1
2005-07-19;1.5644;0.6915;135.62;1.2034;9.4241;8.0096;1.46771;2.0323;1
2005-07-20;1.56205;0.69863;137.04;1.2139;9.4818;7.9945;1.48167;2.0457;1
2005-07-21;1.56408;0.6948;134.2;1.2171;9.4571;7.9811;1.48135;2.0112;1
2005-07-22;1.56415;0.6937;134.29;1.2065;9.444;7.9562;1.47095;2.0018;1
2005-07-25;1.5631;0.69075;134.46;1.206;9.4158;7.9055;1.46965;2.0041;1
2005-07-26;1.5614;0.69138;135.14;1.2015;9.4545;7.9193;1.47763;2.0052;1
2005-07-27;1.56285;0.69179;135.72;1.2068;9.4673;7.9369;1.49208;2.0087;1
2005-07-28;1.56015;0.6912;136.08;1.2139;9.4119;7.9257;1.49241;2.0199;1
2005-07-29;1.56302;0.6895;136.37;1.2123;9.415;7.8672;1.48288;2.016;1
2005-08-01;1.5582;0.68893;136.72;1.2181;9.3929;7.8556;1.4759;2.0218;1
2005-08-02;1.557;0.68849;135.89;1.2191;9.3648;7.8544;1.48523;2.0162;1
2005-08-03;1.5559;0.69397;137.04;1.2337;9.3836;7.8601;1.5009;2.0378;1
2005-08-04;1.5581;0.69545;137.76;1.2384;9.3407;7.875;1.50317;2.0465;1
2005-08-05;1.55965;0.69445;138.33;1.2359;9.3465;7.9028;1.50292;2.0435;1
2005-08-08;1.55765;0.69211;138.54;1.2351;9.3434;7.909;1.50046;2.0436;1
2005-08-09;1.55795;0.69215;138.41;1.237;9.3521;7.915;1.49949;2.0454;1
2005-08-10;1.5563;0.68971;136.99;1.2382;9.345;7.9078;1.4987;2.0382;1
2005-08-11;1.5535;0.6886;136.79;1.2471;9.298;7.8965;1.4968;2.0538;1
2005-08-12;1.5518;0.68555;136.09;1.2441;9.3026;7.9049;1.48912;2.0552;1
2005-08-15;1.5518;0.68266;135.08;1.2368;9.2989;7.9589;1.484;2.0504;1
2005-08-16;1.55065;0.68256;135.43;1.2364;9.3244;7.9445;1.48162;2.0491;1
2005-08-17;1.54875;0.67948;134.89;1.2271;9.3286;7.9416;1.48875;2.0409;1
2005-08-18;1.5477;0.67819;134.57;1.2175;9.3216;7.9518;1.4842;2.0283;1
2005-08-19;1.55018;0.67708;134.26;1.2153;9.3715;7.9899;1.47196;2.0313;1
2005-08-22;1.55335;0.67935;134.23;1.2229;9.3632;7.9789;1.47034;2.0384;1
2005-08-23;1.55405;0.67915;134.45;1.2236;9.3465;7.9856;1.4651;2.0391;1
2005-08-24;1.55174;0.68142;135.26;1.2272;9.3334;7.9413;1.46119;2.0506;1
2005-08-25;1.54545;0.6822;135.35;1.2301;9.3295;7.9261;1.4664;2.0564;1
2005-08-26;1.54685;0.6826;135.4;1.2289;9.3334;7.9445;1.47425;2.0568;1
2005-08-29;1.55;0.681;135.33;1.2235;9.3278;7.9175;1.46551;2.0576;1
2005-08-30;1.5514;0.68393;135.93;1.2221;9.3479;7.9061;1.45598;2.058;1
2005-08-31;1.5469;0.68425;136.57;1.2346;9.3269;7.8621;1.46646;2.076;1
2005-09-01;1.54315;0.68139;137.29;1.2502;9.3179;7.8249;1.47944;2.0955;1
2005-09-02;1.54105;0.6804;137.61;1.2531;9.2694;7.7915;1.4889;2.096;1
2005-09-05;1.54455;0.67995;136.86;1.2542;9.3002;7.8247;1.4914;2.0973;1
2005-09-06;1.5438;0.67665;136.72;1.2465;9.3065;7.8269;1.48251;2.0899;1
2005-09-07;1.54345;0.67603;136.71;1.2417;9.314;7.8063;1.47543;2.0831;1
2005-09-08;1.5431;0.67548;137.01;1.2399;9.3344;7.8003;1.46467;2.0789;1
2005-09-09;1.54275;0.67471;136.11;1.241;9.3113;7.7875;1.46211;2.0774;1
2005-09-12;1.54554;0.6751;135.59;1.2286;9.2848;7.8151;1.45852;2.061;1
2005-09-13;1.5473;0.6731;135.74;1.2267;9.3229;7.8171;1.44968;2.0622;1
2005-09-14;1.54525;0.67365;135.63;1.2286;9.3337;7.7989;1.45082;2.062;1
2005-09-15;1.5495;0.67686;135.24;1.2224;9.3382;7.7853;1.4484;2.0529;1
2005-09-16;1.55348;0.67675;136.26;1.2237;9.3482;7.7898;1.44275;2.0579;1
2005-09-19;1.5522;0.67365;135.4;1.2142;9.3237;7.7765;1.4179;2.0427;1
2005-09-20;1.5534;0.67367;135.64;1.2115;9.3376;7.7838;1.41833;2.0398;1
2005-09-21;1.5525;0.67495;135.94;1.2214;9.3376;7.7782;1.42631;2.0514;1
2005-09-22;1.554;0.6789;135.79;1.2155;9.3571;7.7859;1.42407;2.0433;1
2005-09-23;1.5559;0.6781;135.44;1.204;9.3834;7.8068;1.40889;2.0284;1
2005-09-26;1.5566;0.67847;135.41;1.2072;9.396;7.8201;1.4157;2.0379;1
2005-09-27;1.55675;0.67995;136.11;1.2014;9.3934;7.8217;1.41487;2.0343;1
2005-09-28;1.5556;0.68075;136.13;1.2036;9.3796;7.8246;1.4129;2.0368;1
2005-09-29;1.5571;0.68313;135.96;1.2032;9.3227;7.8507;1.40955;2.0322;1
2005-09-30;1.55615;0.6815;136.51;1.2026;9.3139;7.8729;1.3988;2.0348;1
2005-10-03;1.5513;0.6791;136.02;1.1918;9.3063;7.8818;1.38943;2.0202;1
2005-10-04;1.5512;0.67749;136.13;1.1918;9.3099;7.8957;1.3975;2.0186;1
2005-10-05;1.54812;0.67947;136.51;1.1975;9.3037;7.8835;1.41562;2.0255;1
2005-10-06;1.5476;0.68459;137.98;1.2179;9.321;7.8952;1.43858;2.0482;1
2005-10-07;1.5497;0.68855;138.02;1.213;9.332;7.9072;1.42427;2.0418;1
2005-10-10;1.54851;0.68703;137.67;1.2066;9.3371;7.8725;1.41914;2.0327;1
2005-10-11;1.5466;0.68683;137.38;1.1993;9.3433;7.8218;1.41044;2.0284;1
2005-10-12;1.54805;0.68657;137.54;1.2024;9.3621;7.8126;1.40764;2.0335;1
2005-10-13;1.5503;0.68448;137.7;1.2026;9.4212;7.8321;1.4232;2.0324;1
2005-10-14;1.5515;0.68271;137.72;1.2075;9.4604;7.8153;1.43263;2.0379;1
2005-10-17;1.55399;0.68544;138.18;1.2025;9.4607;7.8039;1.4187;2.0347;1
2005-10-18;1.5528;0.6829;138.35;1.1959;9.4478;7.8144;1.40824;2.0279;1
2005-10-19;1.5529;0.6792;138.42;1.1992;9.445;7.7945;1.4094;2.0321;1
2005-10-20;1.54815;0.67758;138.64;1.2023;9.4806;7.7785;1.4165;2.0362;1
2005-10-21;1.54452;0.67586;138.5;1.1954;9.5241;7.795;1.41995;2.0271;1
2005-10-24;1.5426;0.67757;138.38;1.1986;9.5356;7.833;1.42175;2.0299;1
2005-10-25;1.54525;0.67844;139.26;1.2106;9.5089;7.8175;1.42234;2.0459;1
2005-10-26;1.5484;0.68005;139.82;1.2069;9.5154;7.8086;1.41165;2.0428;1
2005-10-27;1.54565;0.6808;140.16;1.2141;9.5289;7.7971;1.4238;2.0493;1
2005-10-28;1.54525;0.6804;139.6;1.2069;9.5297;7.821;1.42105;2.0426;1
2005-10-31;1.5452;0.67764;139.58;1.1992;9.5444;7.7967;1.4177;2.0307;1
2005-11-01;1.5482;0.68085;140.31;1.2019;9.5932;7.7857;1.41263;2.0381;1
2005-11-02;1.54285;0.67948;141.11;1.2073;9.6308;7.7947;1.42425;2.0449;1
2005-11-03;1.5431;0.6745;139.98;1.1945;9.6068;7.7987;1.4113;2.0275;1
2005-11-04;1.5444;0.67504;139.78;1.1813;9.5952;7.7862;1.39816;2.0101;1
2005-11-07;1.5414;0.67681;138.9;1.1805;9.6104;7.7816;1.40119;2.0076;1
2005-11-08;1.54439;0.6753;138.17;1.1782;9.543;7.7811;1.3954;2.0047;1
2005-11-09;1.5419;0.67489;138.26;1.1765;9.6116;7.7402;1.3963;2.0014;1
2005-11-10;1.53735;0.67121;138.15;1.1687;9.6263;7.7189;1.39186;1.9902;1
2005-11-11;1.53785;0.6736;138.43;1.1734;9.5673;7.7465;1.3958;1.996;1
2005-11-14;1.5405;0.67291;138.86;1.1689;9.5809;7.7801;1.39414;1.9937;1
2005-11-15;1.54301;0.67526;139.35;1.1719;9.6351;7.8149;1.39773;1.9956;1
2005-11-16;1.54695;0.67985;139.1;1.167;9.6239;7.8139;1.39322;1.9879;1
